ContentNormalizedHash,PostId,PostTypeId,ParentId,RootDomain,CompleteDomain,Url
6455099309431989084,33193793,1,33193793,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/rSzIb.png
-2193254291533208228,49985165,1,49985165,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/ZQjlU.png
7212461850433373,38758917,2,38758852,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/lz33m.jpg
7212461850433373,12284003,2,12278978,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/XWaY3.jpg
7212461850433373,12284003,2,12278978,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/CyQ2x.jpg
7212461850433373,38758917,2,38758852,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/0LkmM.jpg
7212461850433373,13156748,2,13156626,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/1OqSo.jpg
7212461850433373,34239041,2,34238293,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/vfod9.jpg
-8527486550530475939,46597786,2,46570920,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/d4lmb.png
-8527486550530475939,45255628,2,43904268,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/cg6eP.png
-8527486550530475939,45257394,2,44077470,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/3HZEo.png
-8527486550530475939,45204058,2,45200815,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/EWCUc.png
-8527486550530475939,45250103,2,43679335,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/wBjKZ.png
-5585415507527294882,36863938,1,36863938,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/j9nWp.png
-5585415507527294882,36855585,1,36855585,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/mtDhF.png
3868174945026487646,11052507,2,11051822,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/TXhgs.png
4134500457216001118,37973903,1,37973903,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/PGMT3.png
5285642758916732510,47995711,1,47995711,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/n3SVF.png
5285642758916732510,47892279,1,47892279,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/gwJoX.png
5285642758916732510,48097274,1,48097274,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/EgsPo.png
5285642758916732510,47875228,1,47875228,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/TMGcq.png
5285642758916732510,47890072,1,47890072,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/pa5yi.png
5285642758916732510,47995711,1,47995711,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/zq2FY.png
4952572869606352479,7089014,2,7084240,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Q1YnE.jpg
4952572869606352479,9177626,2,9176698,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/aUiyH.jpg
4952572869606352479,9004170,2,9004038,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/SovMP.jpg
7934293943617714784,6638701,1,6638701,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/fnRhu.png
7934293943617714784,6638701,1,6638701,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/S5k7K.png
-5194176476170190495,19354458,1,19354458,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/p4D7n.png
-5194176476170190495,14370745,1,14370745,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/uGe6T.png
-5317856726261573023,33945609,1,33945609,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Co1JW.png
-5317856726261573023,47030350,1,47030350,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/eC9ql.png
-1531828045537351071,49811569,1,49811569,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/3nETU.png
6610981878372055650,22027219,1,22027219,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/6VNDO.png
6610981878372055650,22027219,1,22027219,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/twv4U.png
1993889331545796194,51112217,1,51112217,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/KGxZF.png
1993889331545796194,34736674,1,34736674,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/52pBf.png
4415066901954614115,22965070,1,22965070,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/taC3F.jpg
-8110747859698983069,52040136,2,52038756,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/E0InU.png
-8110747859698983069,42493697,2,42492758,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/hVmRx.png
-8110747859698983069,44725682,2,44725511,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/GJqJW.png
-8110747859698983069,46831227,2,46831010,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/5O7Sd.png
-8110747859698983069,42493697,2,42492758,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/kjhoh.png
-8110747859698983069,43948981,2,43948889,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/PvWpc.png
-8110747859698983069,50186962,1,50186962,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/2MHP6.png
-8110747859698983069,45805617,2,45805528,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/3Jjdj.png
-8110747859698983069,45091051,2,45090911,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/sDpNJ.png
-8110747859698983069,43500680,2,43500476,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/8gTiU.png
-8110747859698983069,42231443,2,42231353,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/VukLa.png
-8110747859698983069,46393110,2,46392590,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/OndIJ.png
-8110747859698983069,44459438,2,44457767,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/8EAs4.png
-8110747859698983069,46676552,2,46676422,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/xMega.png
-8110747859698983069,47536851,2,47535683,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/gbUud.png
-8110747859698983069,44950859,1,44950859,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/RzKBC.png
-8110747859698983069,39532855,2,39532189,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/jlBKC.png
-8110747859698983069,52040136,2,52038756,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/GP3Bl.png
-8110747859698983069,42231443,2,42231353,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/DKjpz.png
-8110747859698983069,43959799,2,43959392,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/uVKzA.png
-8110747859698983069,50186962,1,50186962,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/o7XUh.png
-8110747859698983069,45314280,2,45313325,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/9AktQ.png
-8110747859698983069,46831227,2,46831010,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/gseMF.png
-8110747859698983069,45311096,2,45310962,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/WndWx.png
-8110747859698983069,43637677,2,43636697,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/w4crL.png
-8110747859698983069,45524810,2,45524262,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/XfzHQ.png
-8110747859698983069,45524810,2,45524262,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/hrV1w.png
-8110747859698983069,42493697,2,42492758,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/lh8ET.png
-8110747859698983069,45578077,1,45578077,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/2Nn5Y.png
-8110747859698983069,45311096,2,45310962,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/28VdJ.png
-8110747859698983069,42819527,2,42819334,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/a4u0p.png
-8110747859698983069,47266407,2,47266269,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/ezIUh.png
-8110747859698983069,45578077,1,45578077,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/PiFkg.png
-8110747859698983069,42819527,2,42819334,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/WMaiY.png
-8110747859698983069,42493697,2,42492758,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/MAyNK.png
-8110747859698983069,42493697,2,42492758,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/p8opP.png
-8110747859698983069,44459438,2,44457767,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/Go191.png
-8110747859698983069,45845229,2,45843881,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/1wdjv.png
-19744997026447516,13643950,1,13643950,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/2Jw1y.png
9199791285607697253,34500299,1,34500299,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/vozcc.png
-3397194554241528987,45733639,2,45733260,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/0arHG.png
5888177405587098470,46275316,2,46261288,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/C8M48.jpg
5888177405587098470,41121034,1,41121034,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/xTUaY.png
5888177405587098470,43147688,1,43147688,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/gGaZc.png
5888177405587098470,42473029,1,42473029,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/Btu9Q.png
5888177405587098470,41121034,1,41121034,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/JgwnD.png
5888177405587098470,43282341,1,43282341,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/IgoOnm.png
5888177405587098470,43282341,1,43282341,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/9wQGEm.png
5888177405587098470,41121034,1,41121034,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/KZ43p.png
-3676325380414689946,14533682,1,14533682,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Kbwsx.jpg
8547478478564576102,31360151,1,31360151,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/4P1eq.jpg
-350171119176863130,35259190,1,35259190,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/XCoWx.png
-350171119176863130,43929097,1,43929097,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/QgIER.jpg
-350171119176863130,29933755,1,29933755,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/qlq17.png
-350171119176863130,43929097,1,43929097,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/ASMUg.jpg
-350171119176863130,26535886,1,26535886,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/KuvuJ.jpg
-8701252044853379478,45189130,1,45189130,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/0mHBC.png
-8701252044853379478,42920381,1,42920381,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/U3NW4.png
-8701252044853379478,42748354,1,42748354,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/2j2oo.jpg
4455399961956540780,45468385,1,45468385,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/cTslM.png
4455399961956540780,44232547,1,44232547,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/WltJg.png
4455399961956540780,50142355,1,50142355,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/MNhs8.png
4455399961956540780,44232547,1,44232547,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/AAKyK.png
-2580454381021179283,47169937,1,47169937,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/dR49u.png
-2580454381021179283,38177434,1,38177434,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/m9oRE.png
417661322389481325,13776693,1,13776693,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/PvMf9.png
417661322389481325,25369103,2,25368953,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/3IkZj.png
2174215193564471662,43941871,1,43941871,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/Q1FXp.png
2174215193564471662,26812463,1,26812463,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/92OQ6.png
6871453944325266544,49963886,1,49963886,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/JB3C6.png
6914994741053385585,46841626,1,46841626,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/sSE8e.png
6914994741053385585,46774893,1,46774893,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/hsB6h.png
6914994741053385585,46700525,1,46700525,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/Umnwt.png
6914994741053385585,46700525,1,46700525,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/sSE8e.png
6914994741053385585,46678774,1,46678774,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/hsB6h.png
6914994741053385585,46774893,1,46774893,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/Umnwt.png
6914994741053385585,46700525,1,46700525,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/hsB6h.png
6914994741053385585,46774893,1,46774893,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/sSE8e.png
6914994741053385585,46841626,1,46841626,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/hsB6h.png
6914994741053385585,46841626,1,46841626,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/Umnwt.png
6914994741053385585,46721952,1,46721952,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/IfrQ4.png
6914994741053385585,46678774,1,46678774,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/Umnwt.png
3542569812550438770,38901939,1,38901939,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/oIQl6.png
3542569812550438770,42607610,1,42607610,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/WFyaF.png
3542569812550438770,38067110,1,38067110,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/ZLqk4.png
3542569812550438770,38325077,1,38325077,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/wDkmh.png
3542569812550438770,42607610,1,42607610,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/eSrCW.png
529257344586402162,49095883,2,49095713,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/vUERP.png
-8302065817576728973,21347809,1,21347809,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/ZNUbS.png
8715643768256872819,23922387,1,23922387,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/JlciC.png
-5221657954033827981,39606817,1,39606817,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Ri04U.png
387558984317684084,50529005,1,50529005,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/KRY5P.png
6857146719266237045,35884843,2,35884813,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/wSqGy.png
2223157217290753146,38168080,1,38168080,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/m9sfD.png
2223157217290753146,28411049,1,28411049,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/XMSvH.png
2223157217290753146,26725306,1,26725306,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/S2HUC.jpg
2223157217290753146,32178115,1,32178115,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/aWRbb.png
9106322759522864506,44715833,1,44715833,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/HCjKc.png
4363154865873797243,50675197,1,50675197,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/fyKkK.png
4363154865873797243,38674900,1,38674900,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/L8201.png
-7848438594015280261,25633691,1,25633691,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/t5Oai.png
-6152504803135930499,33409654,1,33409654,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/OfXqc.png
1509722767604417151,33361328,1,33361328,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/q4AlG.png
1509722767604417151,33361328,1,33361328,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/fZJTq.png
-8606461696064080768,34058044,2,27877860,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/b171C.png
-8606461696064080768,37005544,2,37003618,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Dnr87.png
-8606461696064080768,37005544,2,37003618,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/Xm5hl.png
948447975576275073,46966721,2,46754052,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/IWiLJ.jpg
948447975576275073,46966721,2,46754052,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/k455y.jpg
7295402592833534594,38141626,2,38139850,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/R2pNw.png
-6702784411470051708,33193793,1,33193793,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/rSzIb.png
-6702784411470051708,33193793,1,33193793,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/wcs71.png
-6702784411470051708,33193793,1,33193793,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/eAc9r.png
-6702784411470051708,33193793,1,33193793,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/GpiCn.png
605755867590594438,11242485,1,11242485,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/v3z8I.png
-4966531389409993850,10645758,1,10645758,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/bNqnk.png
-3246318112009415799,51217491,1,51217491,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/YAIDf.png
-3246318112009415799,51208113,1,51208113,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/YAIDf.png
-3246318112009415799,51189689,1,51189689,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/mz0E7.png
-3246318112009415799,51178722,1,51178722,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/kYnqm.png
2086059755164670601,31230460,1,31230460,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/TpW08.png
103991128712134025,35688546,1,35688546,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/MEl9O.png
103991128712134025,21619233,1,21619233,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/zmbUI.png
103991128712134025,30990512,1,30990512,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/6nN7Z.jpg
-1588092735420815734,6870132,2,6869961,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/AkCf3.jpg
-1588092735420815734,6870132,2,6869961,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/6UjpO.jpg
-1588092735420815734,6870132,2,6869961,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/ucgav.jpg
-1588092735420815734,6870132,2,6869961,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/FmFuj.jpg
-1588092735420815734,6870132,2,6869961,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/3uxvi.jpg
-1588092735420815734,6870132,2,6869961,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/aUhAP.png
-1588092735420815734,6870132,2,6869961,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/k9uNj.jpg
-1588092735420815734,6870132,2,6869961,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/38UHK.jpg
5556784223767842186,49388719,1,49388719,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/tcMc8.png
-7071821112437474934,49526192,1,49526192,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/j6Twz.png
-7071821112437474934,49526192,1,49526192,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/sNGzu.png
-7071821112437474934,49526192,1,49526192,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/yjKm3.png
-7071821112437474934,49526192,1,49526192,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/6AwD0.png
-7071821112437474934,42826460,1,42826460,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/20yqB.png
-7071821112437474934,42826460,1,42826460,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/6CbkC.png
-7071821112437474934,35033289,1,35033289,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/He9ST.png
-6733886874613986677,20829332,1,20829332,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/XoQHY.png
-6733886874613986677,20829332,1,20829332,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/WfBXR.png
-1215409948733236595,43827214,1,43827214,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/Lw8gx.png
-1215409948733236595,47063864,1,47063864,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/qln1Y.png
-1215409948733236595,47063864,1,47063864,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/aJk2d.png
-870907804595177072,36165836,1,36165836,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/DhXCZ.png
-870907804595177072,35668961,1,35668961,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/IUvSe.png
-870907804595177072,34578855,1,34578855,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/9cyUX.png
-870907804595177072,34567898,1,34567898,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/pZY3U.png
-3629284646128165230,12255491,2,12255406,imgur.com,i.stack.imgur.com,http://i.stack.imgur.com/GEL0K.png
3333130594070333076,40347696,2,39293669,imgur.com,i.stack.imgur.com,https://i.stack.imgur.com/Yl16B.png
