MetricType;Metric;Threshold;Runtime;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleConnections;TextBlockVersionCount;PossibleConnectionsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleConnectionsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
PROFILE;cosineThreeGramNormalizedNormalizedTermFrequency;0.9;36613924022;0.8566789963469086;0.9569810375437142;0.9054421874233453;0.9225312675004667;0.9325452926323148;0.975184340787838;0.9536265340532663;0.9639986018874519;700;3005;14280;42604;8066;24586;4942;18814;5;825;355;0.998989286436224;0.8569446852783076;0.9579917511074902;0.9997343110686009;0.014439111689579436;6214;18018;4137;13572;15;294;0;0.9963872832369942;0.933649289099526;0.9787970575508438;0.9988960035327887;0.0
SET;twoShingleOverlapNormalized;0.8;27395791629;0.9475912527224362;0.9654450320269026;0.9564764855097198;0.9664382358109295;0.9564380085926851;0.9769445634679235;0.9666369084556574;0.974558789823516;700;3005;14280;42604;8066;24586;5500;18704;115;267;2354;0.9795191451469278;0.9537020981446159;0.9859258868799747;0.9938891545778202;0.09574554624583097;6214;18018;4252;13544;43;179;65;0.9899883585564611;0.9596027984653577;0.9869562049114625;0.9968352101273276;0.0036075036075036075
FINGERPRINT;winnowingFourGramJaccard;0.8;12825159007;0.840566747891832;0.9518710744428049;0.894489336692558;0.9129411764705883;0.9201278612780477;0.9719335152497959;0.945676005136669;0.9575316752698263;700;3005;14280;42604;8066;24586;4850;18811;8;917;568;0.9983532317826266;0.8409918501820705;0.9535178426601785;0.9995748977097614;0.023102578703327097;6214;18018;4081;13575;12;350;0;0.9970681651600293;0.9210110584518167;0.9748653500897666;0.9991168028262309;0.0
FINGERPRINT;winnowingFourGramDice;0.2;11808009047;0.9770553305515375;0.9754148092884756;0.9762347253167224;0.9818150329061309;0.9828132341445701;0.9801353954889143;0.9814734015448544;0.9860360360360361;700;3005;14280;42604;8066;24586;5669;18707;112;98;568;0.9806261892406158;0.9830067626148777;0.9947886200478596;0.9940485679366597;0.023102578703327097;6214;18018;4378;13516;71;53;0;0.9840413576084514;0.9880388174227037;0.9960940378804628;0.9947744167218665;0.0
PROFILE;cosineTokenNormalizedTermFrequency;0.8;14729892322;0.9207644565761135;0.9695782937455384;0.944856195803682;0.9565061107117182;0.9533914666828518;0.9807677313719885;0.9669827226419059;0.9746602165399678;700;3005;14280;42604;8066;24586;5322;18780;39;445;0;0.9927252378287633;0.9228368302410266;0.9768530559167751;0.9979276263350869;0.0;6214;18018;4231;13567;20;200;0;0.9952952246530228;0.9548634619724667;0.9854725067189657;0.9985280047103849;0.0
SET;threeGramJaccard;0.8;21621308274;0.8548918547458202;0.9562869690019433;0.9041691990990017;0.9214385801027557;0.9296065342638298;0.9749125377648635;0.9519900553272339;0.9626430072379173;700;3005;14280;42604;8066;24586;4932;18813;6;835;280;0.9987849331713244;0.8552106814634992;0.9575020358306189;0.9996811732823211;0.011388595135442934;6214;18018;4123;13575;12;308;0;0.9970979443772672;0.9304897314375987;0.9778145933875964;0.9991168028262309;0.0
SET;threeGramDiceNormalizedPadding;0.4;24227450210;0.9711289332316206;0.9764314200003024;0.9737765674315285;0.9798938114718426;0.9806153568175882;0.9813620063581698;0.9809886105516928;0.9856610590493395;700;3005;14280;42604;8066;24586;5629;18726;93;138;355;0.9837469416288012;0.9760707473556441;0.9926844783715013;0.9950581858759764;0.014439111689579436;6214;18018;4365;13526;61;66;0;0.9862178038861275;0.9851049424509141;0.9951442024720424;0.995510414366674;0.0
FINGERPRINT;winnowingThreeGramLongestCommonSubsequence;1.0;75320699637;0.6704861374001256;0.9080337746663147;0.7802717848319735;0.8026984950700571;0.798239675016926;0.9382639320488917;0.865424460134338;0.8878012048192772;700;3005;14280;42604;8066;24586;3867;18818;1;1900;280;0.999741468459152;0.6705392751864054;0.9082923062071628;0.9999468622137202;0.011388595135442934;6214;18018;3537;13587;0;894;0;1.0;0.7982396750169262;0.9382639320488917;1.0;0.0
FINGERPRINT;winnowingTwoGramOptimalAlignment;0.2;167868656632;0.9715288717808619;0.9767146333353061;0.9741183017355276;0.9801566579634464;0.9815868039459241;0.9824839055994672;0.9820352523334842;0.9864498644986449;700;3005;14280;42604;8066;24586;5631;18727;92;136;0;0.9839245151144504;0.9764175481186058;0.9927901182208556;0.9951113236622562;0.0;6214;18018;4368;13530;57;63;0;0.9871186440677966;0.985781990521327;0.9953652615316707;0.995804813424597;0.0
SET;tokenJaccard;0.1;6537364983;0.975536688186134;0.9735488948455058;0.9745422846982349;0.9805211669985282;0.980242474598489;0.9808394109782816;0.9805408973628154;0.9853240009031384;700;3005;14280;42604;8066;24586;5663;18698;121;104;0;0.9790802213001383;0.9819663603259927;0.9944686735453675;0.9935703278601413;0.0;6214;18018;4364;13524;63;67;0;0.9857691438897673;0.9848792597607764;0.9950702670885144;0.9953632148377125;0.0
SET;fiveGramJaccardNormalizedPadding;0.3;28476493022;0.9592537851550753;0.9754947139435177;0.9673401659959576;0.9748179345441783;0.9773626658043983;0.9824616623213394;0.9799088474633775;0.9848210240144993;700;3005;14280;42604;8066;24586;5555;18744;75;212;910;0.9866785079928952;0.9632391191260621;0.9888162059506225;0.9960146660290132;0.03701293419018954;6214;18018;4347;13537;50;84;21;0.9886286104161929;0.981042654028436;0.9938330519051465;0.9963200117759623;0.0011655011655011655
SET;fiveGramDiceNormalized;0.2;25108400346;0.9784537103217399;0.9773965415932175;0.9779249831032647;0.9831066447197436;0.9837700310828201;0.9830229342686756;0.9833964117285663;0.9874816736212925;700;3005;14280;42604;8066;24586;5674;18717;102;93;910;0.9823407202216067;0.9838737645222819;0.9950558213716109;0.994579945799458;0.03701293419018954;6214;18018;4378;13529;58;53;21;0.9869251577998197;0.9880388174227037;0.9960977764688559;0.9957312136601163;0.0011655011655011655
FINGERPRINT;winnowingFourGramDiceNormalized;0.0;18084094300;0.9738698736790337;0.9634000331642114;0.9686208074370525;0.976;0.9773623169903487;0.9733771841017638;0.9753677152537095;0.9814377320283496;700;3005;14280;42604;8066;24586;5673;18634;185;94;692;0.9684192557186753;0.9837003641408011;0.9949807774455361;0.9901695095382327;0.028146099406166112;6214;18018;4362;13491;96;69;0;0.9784656796769852;0.984427894380501;0.9949115044247787;0.9929344226098477;0.0
FINGERPRINT;winnowingThreeGramDiceNormalized;1.0;18444791863;0.6885869018830539;0.9121558647470713;0.792526706768071;0.8154383083555738;0.8232953370189027;0.9447444518432913;0.8819318011485134;0.9028825930966227;700;3005;14280;42604;8066;24586;3972;18816;3;1795;355;0.999245283018868;0.6887463152418936;0.9129105817282034;0.9998405866411605;0.014439111689579436;6214;18018;3649;13584;3;782;0;0.9991785323110625;0.8235161363123449;0.9455659195322289;0.9997792007065578;0.0
FINGERPRINT;winnowingTwoGramOptimalAlignment;0.5;167181681994;0.9347036119035017;0.9734529961352301;0.9538815605230478;0.9638747658549639;0.9681588582897578;0.9826560222861342;0.97538050658607;0.9812913529545974;700;3005;14280;42604;8066;24586;5403;18778;41;364;0;0.9924687729610581;0.9368822611409745;0.980984223174172;0.9978213507625272;0.0;6214;18018;4301;13553;34;130;0;0.9921568627450981;0.9706612502821034;0.9904991595410363;0.9974976080076544;0.0
FINGERPRINT;winnowingThreeGramDiceNormalized;0.6;18340430860;0.9464976481484844;0.974910861555323;0.9605992075868719;0.9693696883852692;0.9732121274273533;0.9826923076923078;0.9779407299912025;0.9832935560859187;700;3005;14280;42604;8066;24586;5475;18765;54;292;355;0.9902333152468801;0.9493670886075949;0.9846775463084431;0.9971305595408895;0.014439111689579436;6214;18018;4326;13545;42;105;0;0.9903846153846154;0.976303317535545;0.9923076923076923;0.9969088098918083;0.0
FINGERPRINT;winnowingFiveGramDiceNormalized;0.3;18024212159;0.9667939236945995;0.97504625774295;0.9709113230913741;0.977669225401256;0.9794820599702043;0.9815751871512197;0.9805280650376691;0.9853074141048825;700;3005;14280;42604;8066;24586;5604;18726;93;163;910;0.9836756187467088;0.9717357378186232;0.9913706389962412;0.9950581858759764;0.03701293419018954;6214;18018;4359;13529;58;72;21;0.9868689155535432;0.983750846310088;0.9947062715976767;0.9957312136601163;0.0011655011655011655
SET;twoShingleDice;0.9;13667716949;0.7959217380196937;0.9405234449025583;0.8652069434043591;0.886207894990831;0.8683533918852597;0.9585940280965324;0.9123586880928892;0.9294685990338164;700;3005;14280;42604;8066;24586;4591;18816;3;1176;2813;0.9993469743143231;0.7960811513785331;0.9411764705882353;0.9998405866411605;0.11441470755714635;6214;18018;3848;13586;1;583;1019;0.9997401922577293;0.8684269916497405;0.958853835838803;0.9999264002355193;0.05655455655455655
SET;twoShingleDiceNormalized;0.8;26194609060;0.8896950039414748;0.9636960209122671;0.925956551423404;0.9404979860856828;0.9384130425758941;0.9770456035882975;0.957534509873506;0.9671274247880125;700;3005;14280;42604;8066;24586;5137;18799;20;630;2354;0.9961217762264882;0.8907577596670713;0.967574244685779;0.9989372442744036;0.09574554624583097;6214;18018;4163;13572;15;268;65;0.9964097654380086;0.9395170390431054;0.980635838150289;0.9988960035327887;0.0036075036075036075
FINGERPRINT;winnowingFiveGramLongestCommonSubsequenceNormalized;0.1;42550391210;0.9727594717781551;0.974637169090109;0.9736978678108785;0.9798576141691265;0.9818958531939332;0.9815973500184025;0.9817465902610629;0.9862364620938627;700;3005;14280;42604;8066;24586;5643;18711;108;124;910;0.9812206572769953;0.978498352696376;0.9934165118131139;0.994261119081779;0.03701293419018954;6214;18018;4371;13525;62;60;21;0.986013986013986;0.98645903859174;0.9955833640044166;0.9954368146021932;0.0011655011655011655
PROFILE;cosineThreeGramNormalizedTermFrequency;0.5;36445091708;0.9675266759841614;0.9759049100052937;0.9717067632027906;0.9782779377126407;0.981356237859091;0.983002690707111;0.9821791192841018;0.9865551915037848;700;3005;14280;42604;8066;24586;5607;18730;89;160;355;0.984375;0.9722559389630657;0.9915299100052938;0.9952707370210957;0.014439111689579436;6214;18018;4366;13533;54;65;0;0.9877828054298643;0.9853306251410516;0.9952198852772467;0.9960256127180394;0.0
SET;twoShingleJaccardNormalized;0.0;27859926218;0.973058819862195;0.9613582050145748;0.9671908190405449;0.9749054657958062;0.9753409395725003;0.9715103446435378;0.9734237578511385;0.97997299729973;700;3005;14280;42604;8066;24586;5672;18622;197;95;2354;0.9664338047367524;0.9835269637593202;0.9949244002778223;0.9895318561028748;0.09574554624583097;6214;18018;4355;13485;102;76;65;0.9771146511106125;0.9828481155495373;0.9943956935329253;0.9924928240229631;0.0036075036075036075
PROFILE;cosineThreeGramNormalizedNormalizedTermFrequency;0.6;36731049476;0.9584930588202307;0.9755742692352714;0.9669959490223454;0.9745390693590869;0.9789326778419711;0.9841914587399363;0.9815585465032037;0.9860654809108417;700;3005;14280;42604;8066;24586;5550;18746;73;217;355;0.9870176062600036;0.9623721172186579;0.9885566629752677;0.9961209416015728;0.014439111689579436;6214;18018;4352;13543;44;79;0;0.9899909008189263;0.9821710674791243;0.9942005579210101;0.9967616103628468;0.0
FINGERPRINT;winnowingTwoGramOverlapNormalized;0.4;18983864435;0.9625988488827792;0.9596043088901296;0.9611004126107707;0.970242214532872;0.9696155057611873;0.9705016664858657;0.9700584849336497;0.9774164408310749;700;3005;14280;42604;8066;24586;5608;18634;185;159;4;0.9680649059209391;0.9724293393445466;0.9915394029691906;0.9901695095382327;1.6269421622061337E-4;6214;18018;4328;13490;97;103;0;0.9780790960451977;0.9767546829158203;0.992422570440668;0.9928608228453669;0.0
SET;fiveGramOverlap;0.9;21406217428;0.9286346630504592;0.9613391602815189;0.9448454197302539;0.9570933641289865;0.9440205772384183;0.9735059031302069;0.9586498863599711;0.9682704511364948;700;3005;14280;42604;8066;24586;5387;18716;103;380;825;0.9812386156648452;0.9341078550372811;0.9801005446166736;0.9945268080131782;0.033555682095501506;6214;18018;4196;13547;40;235;0;0.9905571293673276;0.9469645678176484;0.9829487737628791;0.9970560094207699;0.0
FINGERPRINT;winnowingTwoGramDiceNormalized;0.9;18481738015;0.8570789348961498;0.9572830479043359;0.9057964092951509;0.9228184787680821;0.9314119957849312;0.9754819265318904;0.9531923038103054;0.9636109167249826;700;3005;14280;42604;8066;24586;4944;18815;4;823;4;0.9991915925626516;0.8572914860412693;0.9580914553416845;0.9997874488548807;1.6269421622061337E-4;6214;18018;4131;13575;12;300;0;0.997103548153512;0.9322951929587001;0.9783783783783784;0.9991168028262309;0.0
EDIT;levenshteinNormalized;0.0;196164117979;0.9670792847559984;0.9620059389637312;0.9645392762267734;0.9728795992399378;0.9730007461132524;0.9716720808302779;0.9723361865246385;0.9791455303798895;700;3005;14280;42604;8066;24586;5632;18640;179;135;0;0.9691963517466873;0.9765909485000867;0.9928095872170439;0.9904883362559116;0.0;6214;18018;4343;13490;97;88;0;0.9781531531531531;0.9801399232678853;0.9935189276771248;0.9928608228453669;0.0
SET;twoGramDice;0.4;17139588877;0.974694850019727;0.9743433996215471;0.974519108977261;0.9804975296870937;0.981905619987324;0.9804162028326613;0.9811606287902213;0.9857980162308386;700;3005;14280;42604;8066;24586;5656;18705;114;111;0;0.9802426343154246;0.9807525576556269;0.9941007653061225;0.9939422923641001;0.0;6214;18018;4373;13519;68;58;0;0.9846881333033101;0.9869104039720153;0.9957280695293511;0.9949952160153087;0.0
FINGERPRINT;winnowingFourGramOptimalAlignment;0.2;86505673713;0.9678594897244817;0.9764801213055021;0.9721602501300098;0.9786231567926009;0.9836081813637723;0.9843571096684554;0.9839825742631263;0.9879191599864514;700;3005;14280;42604;8066;24586;5608;18733;86;159;568;0.9848963821566561;0.9724293393445466;0.9915837391488461;0.9954301503799352;0.023102578703327097;6214;18018;4375;13536;51;56;0;0.9884771802982377;0.9873617693522907;0.9958799293702177;0.9962464120114816;0.0
FINGERPRINT;winnowingFiveGramDiceNormalized;0.8;17727822340;0.87891620624438;0.9616563179717987;0.9193559281925106;0.9347705914870095;0.9404539535805241;0.9764018391209759;0.9582593437502274;0.967771852538836;700;3005;14280;42604;8066;24586;5073;18805;14;694;910;0.9972478867701986;0.8796601352522976;0.9644084312016001;0.9992560709920825;0.03701293419018954;6214;18018;4174;13566;21;257;21;0.9949940405244339;0.9419995486346198;0.981407798596542;0.9984544049459042;0.0011655011655011655
SET;twoGramDiceNormalizedPadding;0.2;22191158874;0.9723707744460561;0.9664662201586809;0.9694140018442323;0.9766076823478638;0.9753998891468951;0.9734779798887505;0.9744384606892478;0.9807323943661972;700;3005;14280;42604;8066;24586;5657;18658;161;110;4;0.9723272602268821;0.9809259580371077;0.9941389599317988;0.9914448164089484;1.6269421622061337E-4;6214;18018;4352;13495;92;79;0;0.9792979297929792;0.9821710674791243;0.9941800500957714;0.9932288216677707;0.0
SET;twoGramOverlap;0.8;16884958203;0.9641761851442467;0.9670893713779405;0.9656316796733267;0.9736727778260492;0.9766266681595908;0.9802138171689609;0.9784185987325243;0.9837067209775968;700;3005;14280;42604;8066;24586;5603;18680;139;164;0;0.9757924068268896;0.9715623374371424;0.9912969645510508;0.9926138477071045;0.0;6214;18018;4347;13527;60;84;0;0.9863852961198094;0.981042654028436;0.9938285210491514;0.9955840141311548;0.0
FINGERPRINT;winnowingFiveGramLongestCommonSubsequence;0.0;45455879287;0.9740153000152318;0.9643362157395261;0.9691636747676255;0.9764159063522121;0.9778775153417141;0.9749186232462348;0.9763969484591769;0.9822112136906103;700;3005;14280;42604;8066;24586;5672;18640;179;95;825;0.9694069389847889;0.9835269637593202;0.9949292767547371;0.9904883362559116;0.033555682095501506;6214;18018;4362;13498;89;69;0;0.9800044933722759;0.984427894380501;0.9949141298739589;0.9934496209612129;0.0
PROFILE;cosineTokenNormalizedBool;1.0;14460779498;0.6790358938789667;0.9104499274310593;0.7862748757942032;0.8088402354642156;0.8142631460167005;0.9428868841082583;0.876218032564883;0.897624082597338;700;3005;14280;42604;8066;24586;3916;18819;0;1851;0;1.0;0.6790358938789666;0.9104499274310595;1.0;0.0;6214;18018;3608;13587;0;823;0;1.0;0.8142631460167005;0.9428868841082582;1.0;0.0
FINGERPRINT;winnowingFourGramLongestCommonSubsequence;0.9;58774027396;0.792106929627115;0.9394857326905286;0.8626547160654576;0.8838378953477126;0.8867170563442821;0.9629671552504102;0.9240559513686772;0.9395315487571702;700;3005;14280;42604;8066;24586;4569;18816;3;1198;568;0.9993438320209974;0.7922663429859546;0.9401419006695313;0.9998405866411605;0.023102578703327097;6214;18018;3931;13581;6;500;0;0.9984759969519938;0.8871586549311667;0.9644911582984163;0.9995584014131155;0.0
FINGERPRINT;winnowingThreeGramOverlap;0.0;12859265712;0.9641482755977511;0.9586348070900059;0.9613875889482929;0.9704714211707823;0.9736041944191847;0.9716858233635357;0.9726445359350954;0.9793802816901408;700;3005;14280;42604;8066;24586;5620;18624;195;147;280;0.9664660361134996;0.9745101439223166;0.9921687709765064;0.9896381316754344;0.011388595135442934;6214;18018;4346;13489;98;85;0;0.9779477947794779;0.9808169713382984;0.9937380285840578;0.9927872230808862;0.0
FINGERPRINT;winnowingTwoGramOverlapNormalized;1.0;18406495741;0.8424043459724879;0.932053665843191;0.8860959647723791;0.9081462237892003;0.901209582480047;0.9606126705454539;0.930437178829023;0.9454674220963173;700;3005;14280;42604;8066;24586;4894;18702;117;873;4;0.9766513669926162;0.8486214669672273;0.9554022988505747;0.9937828790052606;1.6269421622061337E-4;6214;18018;4005;13551;36;426;0;0.9910913140311804;0.9038591740013541;0.9695213565142734;0.9973504084786928;0.0
PROFILE;cosineThreeShingleNormalizedBool;0.2;32103518314;0.9696774156751382;0.9742605867669634;0.9719662998120526;0.9785123966942149;0.9806007066275018;0.983147264584219;0.9818731600212833;0.9863199547767101;700;3005;14280;42604;8066;24586;5624;18715;104;143;4519;0.9818435754189944;0.97520374544824;0.992417011347969;0.9944736702268984;0.18380379077523795;6214;18018;4362;13535;52;69;1097;0.9882193022202084;0.984427894380501;0.9949279623640106;0.9961728122470008;0.06088356088356088
FINGERPRINT;winnowingFourGramOptimalAlignment;0.3;87275812637;0.9593572504233494;0.9779233197354436;0.968595801738924;0.975742661276147;0.9798354086025218;0.984492583345572;0.9821612355761964;0.9865247423847808;700;3005;14280;42604;8066;24586;5551;18759;60;216;568;0.9893067189449296;0.9625455176001387;0.9886166007905138;0.9968117328232106;0.023102578703327097;6214;18018;4356;13543;44;75;0;0.99;0.983073798239675;0.994492583345572;0.9967616103628468;0.0
SET;twoShingleDiceNormalized;0.1;27452152817;0.9770301668105406;0.9743398532962404;0.9756840827830405;0.9813965561997059;0.9830340334380123;0.9808002543937206;0.9819165087081936;0.9863692688971499;700;3005;14280;42604;8066;24586;5671;18700;119;96;2354;0.9794473229706391;0.9833535633778394;0.9948925303256012;0.993676603432701;0.09574554624583097;6214;18018;4378;13519;68;53;65;0.9847053531264057;0.9880388174227037;0.996094901267315;0.9949952160153087;0.0036075036075036075
